REGIONAL,CELLS,Dmin1-STATUS,Dmin2-STATUS,FINAL-STATUS
3,432481-33,PASS,UNDEFINED,PASS
3,432581-13,UNDEFINED,UNDEFINED,UNDEFINED
3,432581-23,PASS,UNDEFINED,PASS
3,432581-33,PASS,UNDEFINED,PASS
3,432668-13,PASS,UNDEFINED,PASS
3,432668-23,UNDEFINED,UNDEFINED,UNDEFINED
3,432668-33,PASS,UNDEFINED,PASS
3,432668-43,PASS,UNDEFINED,PASS
3,432687-13,PASS,UNDEFINED,PASS
3,432687-23,UNDEFINED,UNDEFINED,UNDEFINED
3,432687-33,PASS,UNDEFINED,PASS
3,432946-13,UNDEFINED,UNDEFINED,UNDEFINED
3,432946-23,PASS,UNDEFINED,PASS
3,432946-33,PASS,UNDEFINED,PASS
3,432972-13,UNDEFINED,UNDEFINED,UNDEFINED
3,432972-23,UNDEFINED,UNDEFINED,UNDEFINED
3,432972-33,UNDEFINED,UNDEFINED,UNDEFINED
3,432972-43,UNDEFINED,UNDEFINED,UNDEFINED
12,433003-13,PASS,UNDEFINED,PASS
12,433003-23,PASS,UNDEFINED,PASS
12,433003-33,UNDEFINED,UNDEFINED,UNDEFINED
12,433004-13,PASS,UNDEFINED,PASS
12,433004-23,UNDEFINED,UNDEFINED,UNDEFINED
12,433004-33,PASS,UNDEFINED,PASS
12,433010-13,UNDEFINED,UNDEFINED,UNDEFINED
12,433010-23,PASS,UNDEFINED,PASS
12,433010-33,PASS,UNDEFINED,PASS
12,433012-13,UNDEFINED,UNDEFINED,UNDEFINED
12,433012-23,PASS,UNDEFINED,PASS
12,433012-33,PASS,UNDEFINED,PASS
12,433013-13,UNDEFINED,UNDEFINED,UNDEFINED
12,433013-23,PASS,UNDEFINED,PASS
12,433013-33,PASS,UNDEFINED,PASS
12,433014-13,UNDEFINED,UNDEFINED,UNDEFINED
12,433014-23,PASS,UNDEFINED,PASS
12,433014-33,PASS,UNDEFINED,PASS
12,433015-13,UNDEFINED,UNDEFINED,UNDEFINED
12,433015-23,PASS,UNDEFINED,PASS
12,433015-33,PASS,UNDEFINED,PASS
12,433034-13,PASS,UNDEFINED,PASS
12,433034-23,PASS,UNDEFINED,PASS
12,433034-33,UNDEFINED,UNDEFINED,UNDEFINED
12,433037-13,PASS,UNDEFINED,PASS
12,433037-23,UNDEFINED,UNDEFINED,UNDEFINED
12,433037-33,PASS,UNDEFINED,PASS
12,433041-13,UNDEFINED,UNDEFINED,UNDEFINED
12,433041-23,PASS,UNDEFINED,PASS
12,433041-33,PASS,UNDEFINED,PASS
12,433044-13,UNDEFINED,UNDEFINED,UNDEFINED
12,433044-23,PASS,UNDEFINED,PASS
12,433044-33,PASS,UNDEFINED,PASS
12,433048-13,PASS,UNDEFINED,PASS
12,433048-23,PASS,UNDEFINED,PASS
12,433048-33,UNDEFINED,UNDEFINED,UNDEFINED
12,433058-13,UNDEFINED,UNDEFINED,UNDEFINED
12,433058-23,PASS,UNDEFINED,PASS
12,433058-33,PASS,UNDEFINED,PASS
12,433060-13,UNDEFINED,UNDEFINED,UNDEFINED
12,433060-23,UNDEFINED,UNDEFINED,UNDEFINED
12,433060-33,UNDEFINED,UNDEFINED,UNDEFINED
12,433061-13,UNDEFINED,UNDEFINED,UNDEFINED
12,433061-23,PASS,UNDEFINED,PASS
12,433061-33,PASS,UNDEFINED,PASS
12,433062-13,UNDEFINED,UNDEFINED,UNDEFINED
12,433062-23,PASS,UNDEFINED,PASS
12,433062-33,PASS,UNDEFINED,PASS
12,433074-13,UNDEFINED,UNDEFINED,UNDEFINED
12,433074-23,UNDEFINED,UNDEFINED,UNDEFINED
12,433074-33,UNDEFINED,UNDEFINED,UNDEFINED
12,433083-13,UNDEFINED,UNDEFINED,UNDEFINED
12,433083-23,UNDEFINED,UNDEFINED,UNDEFINED
12,433083-33,UNDEFINED,UNDEFINED,UNDEFINED
12,433089-13,UNDEFINED,UNDEFINED,UNDEFINED
12,433089-23,PASS,UNDEFINED,PASS
12,433089-33,PASS,UNDEFINED,PASS
12,433090-13,UNDEFINED,UNDEFINED,UNDEFINED
12,433090-23,PASS,UNDEFINED,PASS
12,433090-33,UNDEFINED,UNDEFINED,UNDEFINED
12,433092-13,UNDEFINED,UNDEFINED,UNDEFINED
12,433092-23,PASS,UNDEFINED,PASS
12,433092-33,PASS,UNDEFINED,PASS
12,433097-13,PASS,UNDEFINED,PASS
12,433097-23,PASS,UNDEFINED,PASS
12,433097-33,UNDEFINED,UNDEFINED,UNDEFINED
12,433100-13,PASS,UNDEFINED,PASS
12,433100-23,UNDEFINED,UNDEFINED,UNDEFINED
12,433100-33,PASS,UNDEFINED,PASS
12,433105-13,UNDEFINED,UNDEFINED,UNDEFINED
12,433105-23,PASS,UNDEFINED,PASS
12,433105-33,PASS,UNDEFINED,PASS
12,433111-13,UNDEFINED,UNDEFINED,UNDEFINED
12,433111-23,PASS,UNDEFINED,PASS
12,433111-33,PASS,UNDEFINED,PASS
12,433114-13,PASS,UNDEFINED,PASS
12,433114-23,PASS,UNDEFINED,PASS
12,433114-33,UNDEFINED,UNDEFINED,UNDEFINED
12,433147-13,PASS,UNDEFINED,PASS
12,433147-23,PASS,UNDEFINED,PASS
12,433147-33,UNDEFINED,UNDEFINED,UNDEFINED
12,433148-13,UNDEFINED,UNDEFINED,UNDEFINED
12,433148-23,UNDEFINED,UNDEFINED,UNDEFINED
12,433148-33,UNDEFINED,UNDEFINED,UNDEFINED
12,433152-13,UNDEFINED,UNDEFINED,UNDEFINED
12,433152-23,PASS,UNDEFINED,PASS
12,433152-33,PASS,UNDEFINED,PASS
12,433153-13,UNDEFINED,UNDEFINED,UNDEFINED
12,433153-23,PASS,UNDEFINED,PASS
12,433153-33,PASS,UNDEFINED,PASS
12,433154-13,UNDEFINED,UNDEFINED,UNDEFINED
12,433154-23,PASS,UNDEFINED,PASS
12,433154-33,PASS,UNDEFINED,PASS
12,433155-13,UNDEFINED,UNDEFINED,UNDEFINED
12,433155-23,PASS,UNDEFINED,PASS
12,433155-33,PASS,UNDEFINED,PASS
12,433156-13,UNDEFINED,UNDEFINED,UNDEFINED
12,433156-23,UNDEFINED,UNDEFINED,UNDEFINED
12,433156-33,UNDEFINED,UNDEFINED,UNDEFINED
12,433166-13,PASS,UNDEFINED,PASS
12,433166-23,UNDEFINED,UNDEFINED,UNDEFINED
12,433166-33,PASS,UNDEFINED,PASS
12,433167-13,UNDEFINED,UNDEFINED,UNDEFINED
12,433167-23,UNDEFINED,UNDEFINED,UNDEFINED
12,433167-33,UNDEFINED,UNDEFINED,UNDEFINED
12,433168-13,UNDEFINED,UNDEFINED,UNDEFINED
12,433168-23,PASS,UNDEFINED,PASS
12,433168-33,PASS,UNDEFINED,PASS
12,433177-13,PASS,UNDEFINED,PASS
12,433177-23,PASS,UNDEFINED,PASS
12,433177-33,UNDEFINED,UNDEFINED,UNDEFINED
12,433179-13,PASS,UNDEFINED,PASS
12,433179-23,PASS,UNDEFINED,PASS
12,433179-33,UNDEFINED,UNDEFINED,UNDEFINED
12,433183-13,PASS,UNDEFINED,PASS
12,433183-23,UNDEFINED,UNDEFINED,UNDEFINED
12,433183-33,PASS,UNDEFINED,PASS
12,433188-13,UNDEFINED,UNDEFINED,UNDEFINED
12,433188-23,PASS,UNDEFINED,PASS
12,433188-33,PASS,UNDEFINED,PASS
12,433193-13,PASS,UNDEFINED,PASS
12,433193-23,PASS,UNDEFINED,PASS
12,433193-33,UNDEFINED,UNDEFINED,UNDEFINED
12,433202-13,UNDEFINED,UNDEFINED,UNDEFINED
12,433202-23,PASS,UNDEFINED,PASS
12,433202-33,PASS,UNDEFINED,PASS
12,433211-13,PASS,UNDEFINED,PASS
12,433211-23,PASS,UNDEFINED,PASS
12,433211-33,UNDEFINED,UNDEFINED,UNDEFINED
12,433214-13,PASS,UNDEFINED,PASS
12,433214-23,UNDEFINED,UNDEFINED,UNDEFINED
12,433214-33,PASS,UNDEFINED,PASS
12,433216-13,UNDEFINED,UNDEFINED,UNDEFINED
12,433216-23,PASS,UNDEFINED,PASS
12,433216-33,PASS,UNDEFINED,PASS
12,433222-13,UNDEFINED,UNDEFINED,UNDEFINED
12,433222-23,PASS,UNDEFINED,PASS
12,433222-33,PASS,UNDEFINED,PASS
12,433227-13,PASS,UNDEFINED,PASS
12,433227-23,PASS,UNDEFINED,PASS
12,433227-33,UNDEFINED,UNDEFINED,UNDEFINED
12,433246-13,PASS,UNDEFINED,PASS
12,433246-23,UNDEFINED,UNDEFINED,UNDEFINED
12,433246-33,PASS,UNDEFINED,PASS
12,433249-13,UNDEFINED,UNDEFINED,UNDEFINED
12,433249-23,PASS,UNDEFINED,PASS
12,433249-33,PASS,UNDEFINED,PASS
12,433316-13,UNDEFINED,UNDEFINED,UNDEFINED
12,433316-23,UNDEFINED,UNDEFINED,UNDEFINED
12,433316-33,PASS,UNDEFINED,PASS
12,433319-13,UNDEFINED,UNDEFINED,UNDEFINED
12,433319-23,PASS,UNDEFINED,PASS
12,433319-33,PASS,UNDEFINED,PASS
12,433352-12,PASS,UNDEFINED,PASS
12,433352-22,PASS,UNDEFINED,PASS
12,433352-32,UNDEFINED,UNDEFINED,UNDEFINED
12,433696-13,UNDEFINED,UNDEFINED,UNDEFINED
12,433696-23,PASS,UNDEFINED,PASS
12,433696-33,UNDEFINED,UNDEFINED,UNDEFINED
12,433707-13,PASS,UNDEFINED,PASS
12,433707-23,PASS,UNDEFINED,PASS
12,433707-33,UNDEFINED,UNDEFINED,UNDEFINED
12,433734-13,UNDEFINED,UNDEFINED,UNDEFINED
12,433734-23,PASS,UNDEFINED,PASS
12,433734-33,PASS,UNDEFINED,PASS
12,433775-13,PASS,UNDEFINED,PASS
12,433775-23,UNDEFINED,UNDEFINED,UNDEFINED
12,433775-33,PASS,UNDEFINED,PASS
12,433793-13,UNDEFINED,UNDEFINED,UNDEFINED
12,433793-23,PASS,UNDEFINED,PASS
12,433793-33,UNDEFINED,UNDEFINED,UNDEFINED
12,433816-13,PASS,UNDEFINED,PASS
12,433816-23,PASS,UNDEFINED,PASS
12,433816-33,UNDEFINED,UNDEFINED,UNDEFINED
12,433817-13,PASS,UNDEFINED,PASS
12,433817-23,PASS,UNDEFINED,PASS
12,433817-33,UNDEFINED,UNDEFINED,UNDEFINED
12,433820-13,UNDEFINED,UNDEFINED,UNDEFINED
12,433820-42,PASS,UNDEFINED,PASS
12,433820-52,UNDEFINED,UNDEFINED,UNDEFINED
12,433820-62,PASS,UNDEFINED,PASS
12,433824-13,UNDEFINED,UNDEFINED,UNDEFINED
12,433824-23,PASS,UNDEFINED,PASS
12,433824-33,PASS,UNDEFINED,PASS
12,433837-13,PASS,UNDEFINED,PASS
12,433837-23,UNDEFINED,UNDEFINED,UNDEFINED
12,433837-33,PASS,UNDEFINED,PASS
12,434096-12,UNDEFINED,UNDEFINED,UNDEFINED
12,434096-22,PASS,UNDEFINED,PASS
12,434096-32,PASS,UNDEFINED,PASS
12,434110-13,PASS,UNDEFINED,PASS
12,434110-23,UNDEFINED,UNDEFINED,UNDEFINED
12,434110-33,PASS,UNDEFINED,PASS
12,434148-12,UNDEFINED,UNDEFINED,UNDEFINED
12,434148-22,PASS,UNDEFINED,PASS
12,434148-32,PASS,UNDEFINED,PASS
12,434163-12,UNDEFINED,UNDEFINED,UNDEFINED
12,434163-22,PASS,UNDEFINED,PASS
12,434163-32,PASS,UNDEFINED,PASS
12,434179-13,UNDEFINED,UNDEFINED,UNDEFINED
12,434179-23,PASS,UNDEFINED,PASS
12,434179-33,PASS,UNDEFINED,PASS
12,434192-13,UNDEFINED,UNDEFINED,UNDEFINED
12,434192-23,PASS,UNDEFINED,PASS
12,434192-33,PASS,UNDEFINED,PASS
12,434220-13,PASS,UNDEFINED,PASS
12,434220-23,UNDEFINED,UNDEFINED,UNDEFINED
12,434220-33,PASS,UNDEFINED,PASS
12,434228-11,PASS,UNDEFINED,PASS
12,434228-21,PASS,UNDEFINED,PASS
12,434228-31,UNDEFINED,UNDEFINED,UNDEFINED
12,434289-13,UNDEFINED,UNDEFINED,UNDEFINED
12,434289-23,PASS,UNDEFINED,PASS
12,434289-33,PASS,UNDEFINED,PASS
12,434344-13,PASS,UNDEFINED,PASS
12,434344-23,UNDEFINED,UNDEFINED,UNDEFINED
12,434344-33,UNDEFINED,UNDEFINED,UNDEFINED
12,434360-14,PASS,UNDEFINED,PASS
12,434360-24,PASS,UNDEFINED,PASS
12,434360-34,UNDEFINED,UNDEFINED,UNDEFINED
12,434495-11,PASS,UNDEFINED,PASS
12,434495-21,UNDEFINED,UNDEFINED,UNDEFINED
12,434495-31,PASS,UNDEFINED,PASS
12,434502-11,PASS,UNDEFINED,PASS
12,434502-21,PASS,UNDEFINED,PASS
12,434502-31,UNDEFINED,UNDEFINED,UNDEFINED
12,434613-11,PASS,UNDEFINED,PASS
12,434613-21,PASS,UNDEFINED,PASS
12,434613-31,UNDEFINED,UNDEFINED,UNDEFINED
12,434617-12,PASS,UNDEFINED,PASS
12,434617-22,PASS,UNDEFINED,PASS
12,434617-32,UNDEFINED,UNDEFINED,UNDEFINED
12,434620-11,PASS,UNDEFINED,PASS
12,434620-21,UNDEFINED,UNDEFINED,UNDEFINED
12,434620-31,PASS,UNDEFINED,PASS
12,434631-11,PASS,UNDEFINED,PASS
12,434631-21,PASS,UNDEFINED,PASS
12,434631-31,UNDEFINED,UNDEFINED,UNDEFINED
12,435088-13,UNDEFINED,UNDEFINED,UNDEFINED
12,435088-23,UNDEFINED,UNDEFINED,UNDEFINED
12,435088-33,UNDEFINED,UNDEFINED,UNDEFINED
12,435098-13,UNDEFINED,UNDEFINED,UNDEFINED
12,435098-23,UNDEFINED,UNDEFINED,UNDEFINED
12,435098-33,UNDEFINED,UNDEFINED,UNDEFINED
12,435115-13,PASS,UNDEFINED,PASS
12,435115-23,PASS,UNDEFINED,PASS
12,435115-33,UNDEFINED,UNDEFINED,UNDEFINED
12,435138-13,UNDEFINED,UNDEFINED,UNDEFINED
12,435138-23,PASS,UNDEFINED,PASS
12,435138-33,PASS,UNDEFINED,PASS
12,435172-11,PASS,UNDEFINED,PASS
12,435172-21,PASS,UNDEFINED,PASS
12,435172-31,UNDEFINED,UNDEFINED,UNDEFINED
12,435172-41,UNDEFINED,UNDEFINED,UNDEFINED
3,472027-14,PASS,UNDEFINED,PASS
3,472027-24,UNDEFINED,UNDEFINED,UNDEFINED
3,472027-34,UNDEFINED,UNDEFINED,UNDEFINED
3,472146-13,UNDEFINED,UNDEFINED,UNDEFINED
3,472146-23,UNDEFINED,UNDEFINED,UNDEFINED
3,472200-61,PASS,UNDEFINED,PASS
3,472200-71,PASS,UNDEFINED,PASS
3,472200-81,UNDEFINED,UNDEFINED,UNDEFINED
3,472208-13,UNDEFINED,UNDEFINED,UNDEFINED
3,472208-23,PASS,UNDEFINED,PASS
3,472208-33,PASS,UNDEFINED,PASS
3,472343-13,UNDEFINED,UNDEFINED,UNDEFINED
3,472343-23,PASS,UNDEFINED,PASS
3,472343-33,PASS,UNDEFINED,PASS
3,472510-13,PASS,UNDEFINED,PASS
3,472510-23,UNDEFINED,UNDEFINED,UNDEFINED
3,472510-33,PASS,UNDEFINED,PASS
3,472531-11,UNDEFINED,UNDEFINED,UNDEFINED
3,472531-21,PASS,UNDEFINED,PASS
3,472531-31,PASS,UNDEFINED,PASS
12,473004-12,PASS,UNDEFINED,PASS
12,473004-22,UNDEFINED,UNDEFINED,UNDEFINED
12,473004-32,PASS,UNDEFINED,PASS
12,473052-13,PASS,UNDEFINED,PASS
12,473052-23,UNDEFINED,UNDEFINED,UNDEFINED
12,473052-33,PASS,UNDEFINED,PASS
12,473065-13,UNDEFINED,UNDEFINED,UNDEFINED
12,473065-23,UNDEFINED,UNDEFINED,UNDEFINED
12,473065-33,UNDEFINED,UNDEFINED,UNDEFINED
12,473150-13,PASS,UNDEFINED,PASS
12,473150-23,UNDEFINED,UNDEFINED,UNDEFINED
12,473150-33,PASS,UNDEFINED,PASS
12,473245-12,PASS,UNDEFINED,PASS
12,473245-22,UNDEFINED,UNDEFINED,UNDEFINED
12,473245-32,PASS,UNDEFINED,PASS
12,473395-12,UNDEFINED,UNDEFINED,UNDEFINED
12,473395-22,PASS,UNDEFINED,PASS
12,473395-32,PASS,UNDEFINED,PASS
12,473405-13,PASS,UNDEFINED,PASS
12,473405-23,UNDEFINED,UNDEFINED,UNDEFINED
12,473405-33,PASS,UNDEFINED,PASS
12,474013-13,PASS,UNDEFINED,PASS
12,474013-23,UNDEFINED,UNDEFINED,UNDEFINED
12,474013-33,PASS,UNDEFINED,PASS
12,474023-12,UNDEFINED,UNDEFINED,UNDEFINED
12,474023-22,PASS,UNDEFINED,PASS
12,474023-32,PASS,UNDEFINED,PASS
12,474218-13,PASS,UNDEFINED,PASS
12,474218-23,PASS,UNDEFINED,PASS
12,474218-33,UNDEFINED,UNDEFINED,UNDEFINED
12,475021-12,PASS,UNDEFINED,PASS
12,475021-22,UNDEFINED,UNDEFINED,UNDEFINED
12,475021-32,PASS,UNDEFINED,PASS
12,475227-11,UNDEFINED,UNDEFINED,UNDEFINED
12,475227-21,UNDEFINED,UNDEFINED,UNDEFINED
12,475227-31,PASS,UNDEFINED,PASS
12,475323-11,PASS,UNDEFINED,PASS
12,475323-21,UNDEFINED,UNDEFINED,UNDEFINED
12,475323-31,PASS,UNDEFINED,PASS
12,475852-23,UNDEFINED,UNDEFINED,UNDEFINED
12,475852-33,PASS,UNDEFINED,PASS
3,475857-13,UNDEFINED,UNDEFINED,UNDEFINED
3,475857-23,PASS,UNDEFINED,PASS
3,475857-33,PASS,UNDEFINED,PASS
12,502019-13,UNDEFINED,UNDEFINED,UNDEFINED
12,502019-23,PASS,UNDEFINED,PASS
12,502019-33,PASS,UNDEFINED,PASS
12,502028-11,PASS,UNDEFINED,PASS
12,502028-21,UNDEFINED,UNDEFINED,UNDEFINED
12,502028-31,PASS,UNDEFINED,PASS
12,502061-13,PASS,UNDEFINED,PASS
12,502061-23,UNDEFINED,UNDEFINED,UNDEFINED
12,502061-33,PASS,UNDEFINED,PASS
3,502111-11,PASS,UNDEFINED,PASS
3,502111-21,UNDEFINED,UNDEFINED,UNDEFINED
3,502111-31,PASS,UNDEFINED,PASS
12,502139-13,PASS,UNDEFINED,PASS
12,502139-23,PASS,UNDEFINED,PASS
12,502139-33,UNDEFINED,UNDEFINED,UNDEFINED
12,502197-11,PASS,UNDEFINED,PASS
12,502197-13,UNDEFINED,UNDEFINED,UNDEFINED
12,502197-21,PASS,UNDEFINED,PASS
12,502197-23,PASS,UNDEFINED,PASS
12,502197-31,UNDEFINED,UNDEFINED,UNDEFINED
12,502197-33,PASS,UNDEFINED,PASS
12,502285-11,PASS,UNDEFINED,PASS
12,502285-21,UNDEFINED,UNDEFINED,UNDEFINED
12,502285-31,PASS,UNDEFINED,PASS
12,502321-11,UNDEFINED,UNDEFINED,UNDEFINED
12,502321-21,PASS,UNDEFINED,PASS
12,502321-31,PASS,UNDEFINED,PASS
12,502411-13,PASS,UNDEFINED,PASS
12,502411-23,PASS,UNDEFINED,PASS
12,502411-33,UNDEFINED,UNDEFINED,UNDEFINED
12,502493-13,PASS,UNDEFINED,PASS
12,502493-23,UNDEFINED,UNDEFINED,UNDEFINED
12,502493-33,PASS,UNDEFINED,PASS
12,502518-11,PASS,UNDEFINED,PASS
12,502518-21,PASS,UNDEFINED,PASS
12,502518-31,UNDEFINED,UNDEFINED,UNDEFINED
12,502618-11,PASS,UNDEFINED,PASS
12,502618-21,UNDEFINED,UNDEFINED,UNDEFINED
12,502618-31,PASS,UNDEFINED,PASS
12,502620-11,PASS,UNDEFINED,PASS
12,502620-21,UNDEFINED,UNDEFINED,UNDEFINED
12,502620-31,PASS,UNDEFINED,PASS
12,502624-11,UNDEFINED,UNDEFINED,UNDEFINED
12,502624-21,PASS,UNDEFINED,PASS
12,502624-31,PASS,UNDEFINED,PASS
12,502628-12,UNDEFINED,UNDEFINED,UNDEFINED
12,502628-22,PASS,UNDEFINED,PASS
12,502628-32,PASS,UNDEFINED,PASS
4,503001-12,PASS,UNDEFINED,PASS
4,503001-22,PASS,UNDEFINED,PASS
4,503001-32,UNDEFINED,UNDEFINED,UNDEFINED
4,503025-13,UNDEFINED,UNDEFINED,UNDEFINED
4,503025-23,PASS,UNDEFINED,PASS
4,503025-33,PASS,UNDEFINED,PASS
4,503058-13,UNDEFINED,UNDEFINED,UNDEFINED
4,503058-23,PASS,UNDEFINED,PASS
4,503058-33,PASS,UNDEFINED,PASS
4,503068-13,UNDEFINED,UNDEFINED,UNDEFINED
4,503068-23,UNDEFINED,UNDEFINED,UNDEFINED
4,503068-33,UNDEFINED,UNDEFINED,UNDEFINED
4,503069-13,PASS,UNDEFINED,PASS
4,503069-23,UNDEFINED,UNDEFINED,UNDEFINED
4,503069-33,PASS,UNDEFINED,PASS
4,503075-13,UNDEFINED,UNDEFINED,UNDEFINED
4,503075-23,PASS,UNDEFINED,PASS
4,503075-33,PASS,UNDEFINED,PASS
4,503080-13,PASS,UNDEFINED,PASS
4,503080-23,PASS,UNDEFINED,PASS
4,503080-33,UNDEFINED,UNDEFINED,UNDEFINED
4,503082-13,PASS,UNDEFINED,PASS
4,503082-23,PASS,UNDEFINED,PASS
4,503082-33,UNDEFINED,UNDEFINED,UNDEFINED
4,503093-13,UNDEFINED,UNDEFINED,UNDEFINED
4,503093-23,UNDEFINED,UNDEFINED,UNDEFINED
4,503093-33,UNDEFINED,UNDEFINED,UNDEFINED
4,503107-13,UNDEFINED,UNDEFINED,UNDEFINED
4,503140-12,UNDEFINED,UNDEFINED,UNDEFINED
4,503140-22,PASS,UNDEFINED,PASS
4,503140-32,PASS,UNDEFINED,PASS
4,503141-12,UNDEFINED,UNDEFINED,UNDEFINED
4,503141-22,PASS,UNDEFINED,PASS
4,503141-32,PASS,UNDEFINED,PASS
4,503997-13,PASS,UNDEFINED,PASS
4,503997-23,UNDEFINED,UNDEFINED,UNDEFINED
4,503997-33,PASS,UNDEFINED,PASS
3,5132515-14,UNDEFINED,UNDEFINED,UNDEFINED
3,5432377-24,UNDEFINED,UNDEFINED,UNDEFINED
12,5474218-13,UNDEFINED,UNDEFINED,UNDEFINED
12,5474218-23,UNDEFINED,UNDEFINED,UNDEFINED
12,5474218-33,UNDEFINED,UNDEFINED,UNDEFINED
3,621023-13,UNDEFINED,UNDEFINED,UNDEFINED
3,621023-23,PASS,UNDEFINED,PASS
3,621023-33,PASS,UNDEFINED,PASS
3,621128-11,UNDEFINED,UNDEFINED,UNDEFINED
3,621128-21,UNDEFINED,UNDEFINED,UNDEFINED
3,621128-31,UNDEFINED,UNDEFINED,UNDEFINED
3,621128-41,UNDEFINED,UNDEFINED,UNDEFINED
3,621204-33,UNDEFINED,UNDEFINED,UNDEFINED
3,621204-43,PASS,UNDEFINED,PASS
3,621204-53,PASS,UNDEFINED,PASS
3,621270-13,PASS,UNDEFINED,PASS
3,621270-23,PASS,UNDEFINED,PASS
3,621270-33,UNDEFINED,UNDEFINED,UNDEFINED
3,621284-13,PASS,UNDEFINED,PASS
3,621284-23,PASS,UNDEFINED,PASS
3,621284-33,UNDEFINED,UNDEFINED,UNDEFINED
3,621289-13,UNDEFINED,UNDEFINED,UNDEFINED
3,621289-23,PASS,UNDEFINED,PASS
3,621289-33,PASS,UNDEFINED,PASS
3,621313-12,UNDEFINED,UNDEFINED,UNDEFINED
3,621313-22,UNDEFINED,UNDEFINED,UNDEFINED
3,621313-32,UNDEFINED,UNDEFINED,UNDEFINED
3,621446-11,PASS,UNDEFINED,PASS
3,621446-21,UNDEFINED,UNDEFINED,UNDEFINED
3,621446-31,PASS,UNDEFINED,PASS
3,622020-13,PASS,UNDEFINED,PASS
3,622020-23,PASS,UNDEFINED,PASS
3,622020-33,UNDEFINED,UNDEFINED,UNDEFINED
3,622048-13,PASS,UNDEFINED,PASS
3,622048-23,UNDEFINED,UNDEFINED,UNDEFINED
3,622048-33,PASS,UNDEFINED,PASS
3,622082-13,PASS,UNDEFINED,PASS
3,622082-23,UNDEFINED,UNDEFINED,UNDEFINED
3,622082-33,PASS,UNDEFINED,PASS
3,622094-23,UNDEFINED,UNDEFINED,UNDEFINED
3,622200-13,UNDEFINED,UNDEFINED,UNDEFINED
3,622200-23,PASS,UNDEFINED,PASS
3,622200-33,PASS,UNDEFINED,PASS
3,622226-11,UNDEFINED,UNDEFINED,UNDEFINED
3,622226-21,UNDEFINED,UNDEFINED,UNDEFINED
3,622226-31,UNDEFINED,UNDEFINED,UNDEFINED
12,622277-13,UNDEFINED,UNDEFINED,UNDEFINED
12,622277-23,UNDEFINED,UNDEFINED,UNDEFINED
12,622277-33,UNDEFINED,UNDEFINED,UNDEFINED
3,622282-11,PASS,UNDEFINED,PASS
3,622282-21,PASS,UNDEFINED,PASS
3,622282-31,UNDEFINED,UNDEFINED,UNDEFINED
3,623020-13,UNDEFINED,UNDEFINED,UNDEFINED
3,623020-23,PASS,UNDEFINED,PASS
12,623073-12,PASS,UNDEFINED,PASS
12,623073-22,UNDEFINED,UNDEFINED,UNDEFINED
12,623073-32,PASS,UNDEFINED,PASS
3,623212-13,UNDEFINED,UNDEFINED,UNDEFINED
3,623212-23,PASS,UNDEFINED,PASS
3,623212-33,PASS,UNDEFINED,PASS
3,623285-13,PASS,UNDEFINED,PASS
3,623285-23,PASS,UNDEFINED,PASS
3,623285-33,UNDEFINED,UNDEFINED,UNDEFINED
3,623384-13,UNDEFINED,UNDEFINED,UNDEFINED
3,623384-23,UNDEFINED,UNDEFINED,UNDEFINED
3,623384-33,UNDEFINED,UNDEFINED,UNDEFINED
3,623386-63,UNDEFINED,UNDEFINED,UNDEFINED
3,623389-13,UNDEFINED,UNDEFINED,UNDEFINED
3,623389-23,PASS,UNDEFINED,PASS
3,623389-33,PASS,UNDEFINED,PASS
3,623389-43,UNDEFINED,UNDEFINED,UNDEFINED
3,623552-13,PASS,UNDEFINED,PASS
3,623552-23,UNDEFINED,UNDEFINED,UNDEFINED
3,623552-33,PASS,UNDEFINED,PASS
3,623553-13,PASS,UNDEFINED,PASS
3,623553-23,UNDEFINED,UNDEFINED,UNDEFINED
3,623553-33,PASS,UNDEFINED,PASS
3,623585-43,UNDEFINED,UNDEFINED,UNDEFINED
3,623585-53,UNDEFINED,UNDEFINED,UNDEFINED
3,623591-11,PASS,UNDEFINED,PASS
3,623591-21,UNDEFINED,UNDEFINED,UNDEFINED
3,623591-31,PASS,UNDEFINED,PASS
3,629048-11,PASS,UNDEFINED,PASS
3,629048-21,PASS,UNDEFINED,PASS
3,629048-31,UNDEFINED,UNDEFINED,UNDEFINED
12,630131-13,UNDEFINED,UNDEFINED,UNDEFINED
12,630131-23,UNDEFINED,UNDEFINED,UNDEFINED
12,630213-33,UNDEFINED,UNDEFINED,UNDEFINED
12,630213-43,UNDEFINED,UNDEFINED,UNDEFINED
4,892757-13,PASS,UNDEFINED,PASS
4,892757-23,UNDEFINED,UNDEFINED,UNDEFINED
